Fecha,Destino,All_aboard,Cantidad de Fallecidos,Operador,Ac_type,passenger_fatalities,crew_fatalities
1979-11-28,"Near Mt. Erebus, Ross Ice Shelf, Antarctica",257,257,Air New Zealand,McDonnell Douglas DC-10-30,237,20
1979-11-30,"San Andres Island, Colombia",9,9,Aerolineas La Gaviola,Grumman G-21 Goose,7,2
1979-12-09,"Cherskiy, Russia",7,7,Aeroflot,Antonov AN-26,2,5
1979-12-18,"Cerro Toledo Mountain, Colombia",21,21,SATENA,Douglas DC-4 (C-54),16,5
1979-12-22,"Near Puerto Esperanza, Peru",29,29,Fuerza Aérea del Peru,de Havilland Canada DHC-5 Buffalo,24,5
1979-12-23,"Ankara, Turkey",45,41,Turkish Airlines (THY),Fokker F-28 Fellowship 1000,38,3
1979-12-23,"Menari, Papua New Guinea",16,16,Douglas Airways,GAF Nomad 22B,14,2
1980-01-02,Haiti,9,9,Haïti Air Inter,Britten Norman BN Islander,8,1
1980-01-11,Over the Atlantic Ocean,2,2,Private charter,Cessna 441 Conquest,1,1
1980-01-14,"Shungnak, Alaska",9,7,Ambler Air Service,Cessna 185A,6,1
1980-01-21,"Elburz Mtns., near Tehran, Iran",128,128,Iran Air,Boeing B-727-86,120,8
1980-01-23,"Mt. Cemonyet,  Indonesia",13,13,Pelita Air Service,CASA 212 Aviocar 100,10,3
1980-02-03,"Baracoa, Cuba",37,1,Cubana de Aviacon,Yakovlev YAK-40,1,0
1980-02-21,"Leeville, Louisiana",7,6,Rotor Airs Inc - Air Taxi,Sikorsky S-62A,6,0
1980-02-21,"Sydney, NSW, Australia",13,13,Advance Airlines,Beechcraft Super King Air 200,12,1
1980-02-27,"Manila, Philippines",135,2,China Airlines (Taiwan),Boeing B-707-309C,2,0
1980-03-14,"Near Warsaw, Poland",87,87,LOT Polish Airlines,Ilyushin IL-62,77,10
1980-03-14,"Near Yenice, Turkey",18,18,Military - U.S. Air Force,Lockheed C-130H,12,6
1980-03-21,"Houston, Texas",10,7,Eagle Commuter,Piper PA-28-180,5,2
1980-04-12,"Florianopolis, Brazil",58,55,Transbrasil,Boeing B-727-27C,47,8
1980-04-14,"Krasnoyarsk, Russia",53,2,Aeroflot,Antonov An-24B,2,0
1980-04-24,"Posht-i-Badam, Iran",7,5,Military - U.S. Air Force,Lockheed EC-130E Hercules,0,5
1980-04-25,"Tenerife, Canary Islands",146,146,Dan Air Services,Boeing B-727-64,138,8
1980-04-27,"Don Muang, Thailand",53,44,Thai Airways,Hawker Siddeley HS-748-2,40,4
1980-06-02,"Near Yachiba, Bolivia",13,13,Lloyd Aereo Boliviano,Fairchild F-27J,10,3
1980-06-08,"Near Matala, Angola",29,29,Lineas Aereas de Angola,Yakovlev YAK-40,25,4
1980-06-12,"Near Dushanbe, Russia",29,29,Aeroflot,Yakovlev YAK-40,25,4
1980-06-12,"Valley, Nebraska",15,13,Air Wisconsin,Swearingen 226TC Metro II,11,2
1980-06-27,"Tyrrhenian Sea,  off Ustica, Italy",81,81,Itavia,McDonnell Douglas DC-9-15,77,4
1980-07-08,"Near Alma-Ata, Kazakhstan, USSR",166,166,Aeroflot,Tupolev TU-154B,156,10
1980-08-01,"Cerro Lilio, Mexico",7,3,Aeronaves del Peru,Douglas DC-8-43F,0,3
1980-08-06,"Houma, Louisiana",13,13,Air Logistics,Bell 205A-1 helicopter,12,1
1980-08-07,"Nouadhibou, Mauretania",168,1,Tarom,Tupolev TU-154B-1,1,0
1980-08-19,"Riyadh, Saudi Arabia",301,301,Saudi Arabian Airlines,Lockheed 1011-200 TriStar,287,14
1980-08-26,"Near Jakarta, Indonesia",37,37,Bouraq Indonesia Airlines,Vickers Viscount 812,31,6
1980-09-05,"Near Montelimar, France",8,8,Military - Kuwait Air Force,Lockheed L-100-20 Hercules,0,8
1980-09-10,"Puerto Olaya, Colombia",3,3,Aeronorte Colombia,Douglas C-47,0,3
1980-09-12,"Off Freeport, Bahamas",34,34,Florida Commuter Airlines,Douglas DC-3,30,4
1980-09-14,"Kindu, Zaire",36,36,Military - Force Aérienne Zaïroise,Lockheed Hercules C-130,31,5
1980-09-15,"Near Medina, Saudi Arabia",89,89,Military - Royal Saudi Air Force,Lockheed C-130E,81,8
1980-09-17,"Near Kindu, Zaire",36,36,Military - Zairean Air Force,de Havilland DHC-5 Buffalo,34,2
1980-11-12,"Near Cairo, Egypt",13,13,Military - U.S. Air Force,Lockheed C-141A,7,6
1980-11-19,"Seoul, South Korea",226,15,Korean Airlines,Boeing B-747-2B5B,9,6
1980-11-24,"Near Medellin, Colombia",20,20,F.R. de la Direccion General de Ados,Douglas C-47A-35-DL,3,17
1980-11-28,"Pecos City, Texas",2,2,Central Air Services,Douglas DC-7B,0,2
1980-12-05,"Dar es Salaam, Tanzania",10,10,Tanzania Aviation,Piper PA-42 Cheyenne,9,1
1980-12-21,"Near Rio Hacha, Colombia",70,70,Transportes Aereos del Caribe,Aerospatiale Caravelle 6R,63,7
1980-12-23,"Qatar, Qatar",291,2,Saudi Arabian Airlines,Lockheed L-1011-200,2,0
1981-01-14,"Ramstein AFB, West Germany",11,11,Military - U.S. Air Force,Lockheed C-130E Hercules,2,7
1981-01-20,"Spokane, Washington",9,7,Cascade Airways,Beechcraft 99A,5,2
1981-02-07,"Near Leningrad, Russia",52,52,Military - Soviet Navy,Tupolev TU-104A,46,6
1981-02-11,"White Plains, New York",8,8,Private - Corporate,Lockheed 1339,6,2
1981-02-22,"Avalon, California",8,2,Helicopter - Air Taxi,Sikorsky S-62A,2,0
1981-02-24,"Belem, Brazil",14,11,VOTEC,Embraer 110P Bandeirante,9,2
1981-02-26,Off Tabones Island  Philippines,24,23,Military - U.S. Air Force,Lockheed MC-130E-Y,15,8
1981-03-10,"Moroni, Comoro Islands",18,18,Military - French Naval Aviation,Dassault-Breguet Atlantique,14,4
1981-03-26,"Redzikowo, Poland",52,1,LOT Polish Airlines,Antonov AN-24B,1,0
1981-04-06,"Laguna Soliz, Bolivia",7,7,Urcupina,Douglas C-47A,4,3
1981-04-07,"Cincinnati, Ohio",2,1,Freedom International,Learjet 23,0,1
1981-04-17,"Loveland, Colorado",19,15,Air US / Private,Hadley Page 137Jetstream I / Cessna 206,12,3
1981-04-28,"Pekanbaru, Indonesia",17,15,Private - Airfast Indonesia,Douglas C-47A-5-DK,11,4
1981-04-28,"Batagay, Russia",12,12,Aeroflot,Antonov An-2TP,10,2
1981-05-06,"Near Fredrick, Maryland",21,21,Military - U.S. Air Force,Boeing EC-135N,3,18
1981-05-07,"Rio de la Plata, Argentina",31,31,Austral Lineas Aeras (Argentina),BAC One-Eleven 529FR,26,5
1981-05-16,"Near Menongue, Angola",4,4,TAAG Angola Airlines,Lockheed L-100-20 Hercules,0,4
1981-05-21,"Pinarete Mountain, Mexico",24,24,Lineas Aereas,Convair CV-440-11,21,3
1981-05-22,"Near Zumba, Ecuador",18,18,TAME,de Havilland Canada DHC-6 Twin Otter 300,15,3
1981-05-29,"Cairo, Egypt",17,17,Military - Egyptian Air Force,Lockheed C-130H Hercules,11,6
1981-06-14,"Ust-Barguzin, Russia",48,48,Aeroflot,Ilyushin Il-14,44,4
1981-06-26,"Nailstone, England",3,3,Dan Air Services,Hawker Siddeley HS-748,0,3
1981-07-18,"Near Yerevan, Armenia",4,4,TAR,Canadair CL-44D4-6,1,3
1981-07-20,"Mogadishu, Somalia",50,50,Somali Airlines,Fokker F-27 Friendship 600RF,44,6
1981-07-24,Madagascar,19,19,Air Madagascar,de Havilland Canada DHC-6 Twin Otter 300,17,2
1981-07-25,"Caruru, Colombia",9,5,Transamazonica,Douglas C-53D-DO,5,0
1981-07-27,"Chihuahua, Mexico",66,32,Aeromexico,McDonnell Douglas DC-9-32,30,2
1981-08-22,"Near Sanyi, Miao-li, Taiwan",110,110,Far Eastern Air Transport,Boeing B-737-222,104,6
1981-08-24,"Near Zavitinsk, Russia",32,31,Aeroflot / Military - Russian Air Force,Antonov AN-24RV / Soviet Air Force TU-16,26,5
1981-08-27,"Mt. Elena, Colombia",50,50,Aeropesca Colombia,Vickers Viscount 745D,44,6
1981-08-29,"Zeya, Russia",34,3,Aeroflot,Yakovlev YAK-40,1,2
1981-09-02,"Paipa, Colombia",22,21,Aereo el Venado,Embraer 110P1 Bandeirante,18,3
1981-09-18,"Zeleznogorsk, Russian",40,40,Aeroflot /Military - Russian,Yakovlev YAK-40 / Mil Mi-8,29,11
1981-09-21,"Nellis AFB, Nevada",70,7,Military - U.S. Air Force,Lockheed C-130H Hercules,7,0
1981-09-22,"Near Babaeski, Turkey",0,0,Military - Turkish Air Force,Northrop F-5A,0,0
1981-09-29,"Tehran, Iran",80,60,Military - Iranian Air Force,Lockheed C-130H,75,5
1981-10-01,"Casper, Wyoming",3,3,Sky Train Air,Learjet 24,1,2
1981-10-06,"Moerdijk, Netherlands",17,17,NLM (Nederlandse Luchtvaart Maatschappij),Fokker F-28 Fellowship 4000,13,4
1981-10-26,"St. Thomas, U.S. Virgin Islands",5,5,Aerolineas Argo,Lockheed L-749A Constellation,2,3
1981-10-31,"Bafoussam, Cameroon",24,1,Cameroon Airlines,de Havilland Canada DHC-6 Twin Otter 300,1,0
1981-11-08,"Sierra de Guerro, Mexico",18,18,Aeromexico,McDonnell Douglas DC-9-32,12,6
1981-11-16,"Norilsk, Russia",167,99,Aeroflot,Tupolev TU-154B-2,95,4
1981-11-19,"Biratnagar, Nepal",10,10,Royal Nepal Airlines,Pilatus PC-6/B2-H2 Turbo-Porter,9,1
1981-11-30,"Castries, Saint Lucia Island",3,3,Guyana Airways,Douglas DC-6A,0,3
1981-12-01,"Mt. San Pietro, near Ajaccio, Corsica, France",180,180,Inex Adria Aviopromet (Yugoslavia),McDonnell Douglas MD-81,173,7
1981-12-05,"Honolulu, Hawaii",12,11,Private - Parajump air show,Beech C-45H,10,1
1981-12-18,"Near Covenas, Colombia",13,13,ACES Colombia,de Havilland Canada DHC-6 Twin Otter 300,11,2
1982-01-07,"Near Gelendzhik, USSR",18,18,Aeroflot,LET  410M Turbojet,16,2
1982-01-13,"Washington, D.C.",79,74,Air Florida,Boeing B-737-222,70,4
1982-01-14,"Near Addis Ababa, Ethiopia",73,73,Military - Ethiopian Air Force,Antonov AN-26,67,6
1982-01-23,"Logan Airport,  Boston, Massachusetts",212,2,World Airways,McDonnell Douglas DC-10-30CF,2,0
1982-01-25,"Constanta, Romania",7,7,Tarom,Antonov An-24RV,0,7
1982-02-03,"Djibouti, Djbouti",35,35,Military - French Air Force,Nord 2501 Noratlas,30,5
1982-02-06,"Island of Cheju, South Korea",53,53,Military - Republic of South Korea Air Force,Fairchild C-123,47,6
1982-02-07,"Near Srinagar, India",23,23,Military - Indian Air Force,Fairchild C-119G,18,5
1982-02-09,"Mt. Ipao, Philippines",32,3,Trans Air Services,Douglas DC-3 (C-47A-70-DL),1,2
1982-02-09,"Tokyo, Japan",174,24,Japan Air Lines,McDonnell Douglas DC-8-61,24,0
1982-02-19,"Cerro el Tablazo, Colombia",4,4,LAC Columbia,Douglas DC-6BF,0,4
1982-02-21,"Providence, Rhode Island",12,1,Pilgrim Airlines,de Havilland DHC -6-100,1,0
1982-03-11,"Mehamn, Norway",15,15,Wideroe's Flyveselksap,de Havilland Canada DHC-6 Twin Otter 300,13,2
1982-03-19,"Near Woodstock, Illinois",27,27,Military - U.S. Air Force,Boeing KC-135C,23,4
1982-03-19,"Leesburg, Florida",3,3,Private,Beechcraft Bonanza F35,2,1
1982-03-20,"Branti Airport, Indonesia",27,27,Garuda Indonesia Airlines,Fokker F-28 Fellowship 1000,23,4
1982-03-26,"Queate, Colombia",21,21,Aeropesca Colombia,Vickers Viscount 745D,15,6
1982-04-11,"Near Tanana, Alaska",3,3,Air Taxi - Tundra Copters,Hughes 369D,2,1
1982-04-13,"Near Erzurum, Turkey",27,27,Military - U.S. Air Force,Lockheed C-130H,19,8
1982-04-26,"Near Yangshuo, Guangxi, China",112,112,CAAC,Hawker Siddeley Trident 2E,104,8
1982-05-09,"Off Aden, Yemen",49,47,Alyemda,de Havilland Canada DHC-7-103,45,2
1982-05-12,"Judsonia, Arkansas",7,7,Military - U.S. Air Force,Lockheed C-130E Hercules,0,7
1982-05-25,"Brazilia, Brazil",118,2,VASP,Boeing B-737-200,2,0
1982-06-01,"Near Songnam-si, South Korea",53,53,Military - Republic of South Korea Air Force,Fairchild C-123,49,4
1982-06-08,"Near Pacatuba, Brazil",137,137,VASP,Boeing B-727-212A,128,9
1982-06-12,"Tabatinga, Brazil",44,44,TABA,Fairchild-Hiller FH-227B-LCD,40,4
1982-06-22,"Bombay, India",111,17,Air India,Boeing B-707-437,15,2
1982-06-24,"Mount Galunggung, Indonesia",257,0,British Airways,Boeing B-747,0,0
1982-06-28,"Southern Belarus, USSR",132,132,Aeroflot,Yakovlev YAK-42,124,8
1982-07-06,"Near Moscow, Russia",90,90,Aeroflot,Ilyushin IL-62M,80,10
1982-07-09,"Kenner, Louisiana",145,145,Pan American World Airways,Boeing B-727-235,138,7
1982-07-11,"Jolo, Philippines",30,4,Philippine Air Lines,Hawker Siddeley HS-748-209 Srs. 2,3,1
1982-07-23,"Castaic, California",1,0,Western Helicopter,Bell UH-1B Huey Helicopter,0,0
1982-08-11,Pacific Ocean,285,1,Pan American World Airways,Boeing B-747-121,1,0
1982-08-12,"Mindat, Myanmar",8,8,Burma Airways,de Havilland Canada DHC-6 Twin Otter 300,5,3
1982-08-14,"Near Managua, Nicaragua",20,20,Military - Nicaraguan Air Force,Arava 201,18,2
1982-08-14,"Sukhumi, Georgia, USSR",11,11,Aeroflot / Aeroflot,Let 410UVP Turbojet / Tupolev TU-134V,9,2
1982-09-01,"Near Valladolid, Ecuador",44,44,Aerolineas Condor,de Havilland Canada DHC-4A Caribou,41,3
1982-09-04,"Rio Branco, Brazil",10,10,Cia Brasiliera de Tratores,Gates Learjet 25B,8,2
1982-09-11,"Near Mannheim, West Germany",46,46,Military - U.S. Army,Boeing Vertol CH-47C (helicopter),42,4
1982-09-13,"Near Malaga, Spain",394,50,Spantax,McDonnell Douglas DC-10-30CF,47,3
1982-11-29,"Lubango, Angola",15,15,TAAG Angola Airlines,Antonov AN-26,9,6
1982-11-29,"Quetame, Colombia",22,22,Aerolineas Centrales de Colombia,de Havilland Canada DHC-6 Twin Otter 310,20,2
1982-12-07,"Near Pueblo, Colorado",2,2,Pioneer Airlines,Swearingen SA.227AC Metro III,0,2
1982-12-09,"La Serena, Chile",46,46,Aeronor Chile,Fairchild F-27J,42,4
1982-12-09,"Near San Andres de Bocay, Nicaragua",88,84,Military - Nicaraguan Air Force,Mil Mi-8 (helicopter),84,0
1982-12-23,"Rostov-on-Don, Russia",16,16,Aeroflot,Antonov AN-26,0,16
1982-12-24,"Guangzhou, China",69,25,CAAC,Ilyushin IL-18B,25,0
1983-01-11,"Detroit, Michigan",3,3,United Air Lines,McDonnell Douglas DC-8-54F37,0,3
1983-01-16,"Ankara, Turkey",67,47,Turkish Airlines (THY),Boeing B-727-2F2,47,0
1983-02-13,"Fayetteville, North Carolina",6,6,Military - U.S. Air Force,Lockheed C-130H Hercules,0,6
1983-03-10,"Near Shach Goan, Afghanistan",19,19,Bakhtar Afghan Airlines,de Havilland Canada DHC-6 Twin Otter 300,17,2
1983-03-11,Barquisimeto Venezuela,50,23,Avensa,McDonnell Douglas DC-9-32,22,1
1983-03-30,"Newark, New Jersey",2,2,Central Airlines,Learjet 25,0,2
1983-04-07,"Selawik, Alaska",3,2,Munz Northern Airlines,Britten-Norman BN-2A-8 Islander,1,1
1983-04-16,"Near Khartoum, Sudan",9,8,Air Liberia,Hawker Siddeley HS-748-329 Srs. 2A,5,3
1983-04-19,"Leninakan, Russia",21,21,Aeroflot,Yakovlev YAK-40,17,4
1983-04-26,"Iwakuni AB, Japan",14,11,Military - Japan Maritime Self Defense Force,Shin Meiwa PS-1,0,11
1983-04-29,"Guayaquil, Ecuador",100,8,SAN Ecuador,Sud Aviation SE-210 Caravelle VIR,7,1
1983-04-30,"Jacksonville, Florida",15,15,Military - United States Navy,Convair CV-340,98,6
1983-05-05,"Near Ban Ta Khli, Thailand",30,30,Military - Royal Thai Air Force,Fairchild C-123K,24,6
1983-05-05,"En route Miami, FL - Nassau, Bahamas",172,0,Eastern Air Lines,Lockheed L-1011,0,0
1983-05-06,"Klyuchi, Russia",37,33,Military - Soviet Air Force,Antonov An-26,37,6
1983-06-02,"Tanjung Karang, Indonesia",61,3,Garuda Indonesia Airlines,Fokker F-28 Fellowship 3000RC,1,2
1983-06-02,"Cincinnati International Airport, Covington/Hebron, Kentucky",46,23,Air Canada,McDonnell Douglas DC-9-32,23,0
1983-06-06,"Off Quemoy, Taiwan",47,47,Military - Republic of China Air Force,Fairchild C-199G,39,8
1983-06-08,"Near Cold Bay, Alaska",15,0,Reeve Aleutian Airways,Lockheed L-188C Electra,0,0
1983-06-16,"Kauai, Hawaii",14,14,Military - U.S. Navy,Lockheed P-3B Orion,0,14
1983-06-21,"Niela, Mali",7,7,Air Mali,de Havilland Canada DHC-6 Twin Otter 300,5,2
1983-06-28,"Las Vegas, Nevada",6,6,Military - U.S. Air Force,Lockheed C-130H Hercules,1,5
1983-07-11,"Near Cuenca, Azuay, Ecuador",119,119,TAME,Boeing B-737-2V2,111,8
1983-07-16,"Off Scilly Islands, UK",26,20,British Airways Helicopters,Sikorsky S-61N-II,19,1
1983-07-23,"Gimli, Manitoba, Canada",69,0,Air Canada,Boeing B-767-233ER,0,0
1983-08-17,"Grand Canyon, Arizona",10,10,Las Vegas Airlines,Piper PA-31-350 Chieftain,9,1
1983-08-30,"Near Alma-Ata, Kazakastan, USSR",90,90,Aeroflot,Tupolev TU-134A,84,6
1983-09-01,"Near Sakhalin Island, Russia",269,269,Korean Airlines,Boeing B-747-230B,246,23
1983-09-14,"Guilin, China",106,11,CAAC,Hawker Siddeley Trident 2E /  II-28,11,0
1983-09-23,"Near Mina Jebel Ali, UAE",112,112,Gulf Air,Boeing B-737-2P6,107,5
1983-09-28,"Off Lanyu Island, Taiwan",10,10,Taiwan Airlines,Britten-Norman BN-2A-26 Trislander,9,1
1983-10-07,"Aracatuba, Brazil",15,7,TAM Lineas Aéreas Regional,Embraer 110C Bandeirante,5,2
1983-10-08,"Near Lonkin, Myanmar",14,9,Burma Airways,de Havilland Canada DHC-6 Twin Otter 300,6,3
1983-10-11,"Pinckneyville, Illinois",10,10,Air Illinois,Hawker Siddeley HS-748-FAA,7,3
1983-10-28,"Middletown, Pennsylvania",30,1,Pennsylvania Airlines,Shorts 330-200,1,0
1983-11-08,"Lubango, Huila, Angola",130,130,TAAG Angola Airlines,Boeing B-737-200,126,4
1983-11-23,"Landsdowne House, Canada",7,4,Austin Airways,de Havilland Canada DHC-6 Twin Otter 300,4,0
1983-11-27,"Madrid-Barajas, Spain",192,181,AVIANCA,Boeing B-747-283B,158,23
1983-11-28,"Near Enugu, Nigeria",72,53,Nigeria Airways,Fokker F-28 Fellowship 2000,51,2
1983-12-07,"Near Madrid, Spain",135,93,Iberia Airlines / Aviaco,Boeing B-727-200 / DC9-32,87,6
1983-12-14,"Near Medellin, Colombia",3,3,TAMPA Colombia,Boeing 707-373C,0,3
1983-12-17,"Paulatuk, Northwest Territory, Canada",12,2,Inuvik Coastal Airways,de Havilland Canada DHC-6 Twin Otter 200,1,1
1983-12-24,"Leshukonskoye, Russia",49,44,Aeroflot,Antonov AN-24,39,5
1984-01-03,"Novoagansk, Russia",76,38,Aeroflot,Mi-6,38,0
1984-01-09,"Saint Louis, Missouri",2,1,Skycraft Air Transport,Douglas DC-3,0,1
1984-01-10,"Sofia, Bulgaria",50,50,Balkan Bulgarian Airlines,Tupolev TU-134A,45,5
1984-01-13,"Cochabamba, Bolivia",3,1,North East Bolivian Airways,Douglas EC-54U,0,1
1984-01-28,"Izhevsk, Russia",51,4,Aeroflot,Antonov An-24RV,3,1
1984-01-30,"Terre Haute, Indiana",3,3,Britt Airways,Swearingen SA.226TC Metro II,1,2
1984-02-28,"JFK Airport, New York, New York",177,0,Scandinavian Airlines (SAS),McDonnell Douglas DC-10-30,0,0
1984-03-13,"Barranquilla, Colombia",6,4,Aerosucre Colombia,Curtiss C-46A,1,3
1984-03-16,"San Borja, Bolivia",23,23,Lloyd Aereo Boliviano,Fairchild F-27M,20,3
1984-03-24,"Near Rurrenabaque, Bolivia",5,5,Frigorifico Reyes,Douglas C-54,2,3
1984-03-31,Off  Bimini,6,6,State Airlines,Cessna 402B,5,1
1984-04-18,"Imperatriz, Brazil",35,19,VOTEC / VOTEC,Embraer 110EJ Band./Embraer 110P Band.,17,2
1984-05-08,"Elbet Beni Salama, Egypt",2,2,Military - Egyptian Air Force,McDonnel F-4E Phantom II,0,2
1984-05-30,"Chalkhill, Pennsylvania",4,4,Zantop International Airlines,Lockheed L-188AF Electra,1,3
1984-06-04,"Windsor Locks, Connecticut",3,3,Air Continental,Learjet 23A,1,2
1984-06-19,"Island Beach, New Jersey",3,3,Air Taxi - Raco Helicopters Corp.,Aerospeciale AS-350D,1,2
1984-06-28,"Near Sao Pedro d' Aldeia, Brazil",18,18,TAM Lineas Aéreas Regional,Embraer 110C Bandeirante,16,2
1984-07-12,"Sigonella AFB, Italy",9,9,Military - U.S. Air Force,Lockheed C-141B,1,8
1984-07-21,"Tau Island, American Samoa",14,1,South Pacific Island Airways,de Havilland Canada DHC-6 Twin Otter 300,1,0
1984-08-02,"Vieques, Puerto Rico",9,9,Vieques Air Link,Britten-Norman BN-2A Islander,8,1
1984-08-04,"Nawabshah, Pakistan",24,24,Aeroflot,Antonov AN-12BP,15,9
1984-08-05,"Dacca, Bangladesh",49,49,Bangladesh Biman,Fokker F-27 Friendship 600,45,4
1984-08-11,"Near Memphis, Tennessee",3,3,Aviation Enterprises,Douglas DC-3,1,2
1984-08-15,"Near Wamena, Indonesia",3,2,Airfast Indonesia,Douglas C-47A,1,1
1984-08-24,"San Luis Obispo, California",17,17,Wings West Airlines / Private,Beechcraft C99 / Rockwell 112TC,13,4
1984-08-30,"Douala, Cameroon",116,2,Cameroon Airlines,Boeing B-737-2H7C,2,0
1984-09-06,"Mt. Musaka, Papua, New Guinea",11,9,Talair,Britten-Norman BN-2A-20 Islander,7,2
1984-09-07,"Near Naples, Florida",6,1,Provincetown - Boston Airlines,Cessna 402C,1,0
1984-09-11,"Near the Kwango River, Zaire",30,30,MMM Aero Services,Handley Page Dart Herald 202,25,5
1984-09-16,"Opole, Poland",25,11,APRL,Antonov An-2T,11,0
1984-09-18,"Quito, Ecuador",4,4,AECA Cargo,McDonnell Douglas DC-8F-55,0,4
1984-09-21,"Near Sarakchar, Afghanistan",50,50,Military - Russian Air Force,Antonov AN-12,45,5
1984-10-09,"Fort Franklin, Canada",7,7,Nahanni Air Services,de Havilland Canada DHC-6 Twin Otter 100,6,1
1984-10-11,"Near Omsk, Russia",179,174,Aeroflot,Tupolev TU-154B,169,5
1984-10-11,"Goose Bay, Newfoundland, Canada",4,4,Labradore Airways,de Havilland Canada DHC-6 Twin Otter 100,2,2
1984-10-27,"Near Kabul, Afghanistan",11,11,Mililtary - Soviet Air Force,Ilyushin IL-76M,7,4
1984-10-31,"Off Davao, Philippines",4,4,Village Airways,Douglas C-47B,0,4
1984-11-20,"Loja, Peru",14,14,TAME,de Havilland Canada DHC-6 Twin Otter 300,12,2
1984-12-04,"Near Kostroma, USSR",17,17,Aeroflot,LET 410 M,15,2
1984-12-06,"Jacksonville, Florida",13,13,Provincetown - Boston Airlines,Embraer 110P1 Bandeirante,11,2
1984-12-19,"Near Jaen, Peru",21,21,Military - Fuerza Aérea del Peru,de Havilland Canada DHC-6 Twin Otter 300,18,3
1984-12-22,"Near Bhojpur, Nepal",23,15,Royal Nepal Airlines,de Havilland Canada DHC-6 Twin Otter 300,12,3
1984-12-23,"Near Kranoyarsk, Russia",111,110,Aeroflot,Tupolev TU-154B-2,103,7
1985-01-01,"Near La Paz, Bolivia",29,29,Eastern Air Lines,Boeing B-727-225 Adv,19,10
1985-01-09,"Kansas City, Kansas",3,3,TPI International Airways,Lockheed L-188AF Electra,0,3
1985-01-18,"Jinan, China",41,38,CAAC,Antonov AN-24B,31,7
1985-01-19,"Havana, Cuba",38,38,Cubana de Aviacion,Ilyushin IL-18D,33,5
1985-01-20,"Carson, New Mexico",3,3,Air Taxi - EMS,Bell 206 L-1,2,1
1985-01-21,"Reno, Nevada",71,70,Galaxy Airlines,Lockheed L-188A Electra,64,6
1985-01-22,"Off Puerto Castilla, Honduras",21,21,Military - U.S. Air Force,Lockheed C-130A,16,5
1985-01-23,"Cerro el Plateado, Colombia",23,23,Aerolineas Centrales de Colombia,de Havilland Canada DHC-6 Twin Otter 300,21,2
1985-01-23,"Near Buga, Colombia",17,17,AIRES Colombia,Embraer 110P1 Bandeirante,15,2
1985-02-01,"Minsk, Belarus, USSR",80,58,Aeroflot,Tupolev TU-134A,55,3
1985-02-04,"Soldotna, Alaska",9,9,North Pacific Airlines,Beech Queen Air 65-A80,8,1
1985-02-19,"San Francisco, California",274,0,China Airlines (Taiwan),Boeing B-747-SP-09,0,0
1985-02-19,"Near Durango, Vizcaya, Spain",148,148,Iberia Airlines,Boeing B-727-256,141,7
1985-02-22,"Timbuktu, Mali",51,50,Air Mali,Antonov AN-24V,48,2
1985-02-25,"Near Valdez, Alaska",3,3,Military - U.S. Air Force,Boeing RC-135T,0,3
1985-03-12,"Fort Hood, Texas",6,6,Military - U.S. Air Force,Lockheed C-130E Hercules,0,6
1985-03-28,"Near Florencia, Colombia",46,46,SATENA,Fokker F-28 Fellowship 3000,40,6
1985-04-11,"Salta, Argentina",7,7,YPF,HS-125-700B,5,2
1985-04-15,"Near Phuket, Thailand",11,11,Thai Airways,Boeing B-737-200,4,7
1985-04-16,"Las Cruces, New Mexico",89,0,American Airlines,Boeing B-727-227,0,0
1985-04-20,"Santa Rosa, Bolivia",4,4,Carga Aereo Transportada,Convair CV-440,1,3
1985-04-20,"Kulusuk, Greenland",5,2,Aeronica,Fokker F-27 Friendship 100,0,2
